CDN,DISTRICT NAME,"2004-2005
ADA","2004-2005
WADA","2005-2006
ADA","2005-2006
WADA","2006-2007
ADA","2006-2007
WADA","2007-2008
ADA","2007-2008
WADA","2008-2009
ADA","2008-2009
WADA","2009-2010
ADA","2009-2010
WADA","2010-2011
ADA","2010-2011
WADA","2011-2012
ADA","2011-2012
WADA","2012-2013
ADA","2012-2013
WADA","2013-2014
ADA","2013-2014
WADA"," 2014-2015
ADA"," 2014-2015
WADA","2015-2016
ADA","2015-2016 
WADA"
116915,BLAND ISD,523.746,847.2610572,549.059,874.9032386,527.92,857.0852155,536.922,867.311,538.925,859.693,559.215,880.138,554.295,866.456,557.144,834.189,577.571,905.965,567.582,913.248,555.532,886.407,576.965,918.04
025904,BLANKET ISD,229.835,486.3908098,227.637,468.7674299,220.924,442.1533719,211.203,417.922,205.464,400.112,215.465,406.46,199.195,380.917,210.227,370.816,218.367,404.433,199.297,387.516,187.78,367.207,189.008,368.814
034909,BLOOMBURG ISD,243.14,450.7844698,235.384,430.9745123,225.781,414.8483702,248.275,452.585,246.967,448.959,257.669,462.581,248.551,435.383,252.725,417.845,242.828,420.392,242.98,423.396,251.095,428.615,250.182,423.745
175902,BLOOMING GROVE ISD,835.553,1337.380355,832.718,1348.407293,825.575,1320.968006,824.234,1307.523,815.276,1276.4,788.78,1233.553,788.471,1219.777,784.828,1149.197,775.792,1201.105,796.201,1236.046,804.97,1260.494,798.362,1249.441
235901,BLOOMINGTON ISD,863.615,1418.821396,881.065,1429.754828,849.994,1385.968977,817.832,1331.429,831.634,1343.105,804.606,1341.96,753.719,1276.277,781.335,1230.207,807.396,1307.714,810.24,1342.528,816.437,1371.871,831.797,1434.464
043917,BLUE RIDGE ISD,611.479,992.5435679,603.707,947.9527543,597.968,947.7814933,571.657,897.423,569.907,905.854,599.509,968.249,597.176,967.761,617.505,939.346,608.139,962.514,615.478,979.061,667.508,1041.063,658.662,1063.839
072904,BLUFF DALE ISD,69.416,118.5130755,74.26,117.54855,71.401,119.1100099,86.446,129.76,90.127,136.54,100.418,152.331,90.473,141.683,100.316,146.861,104.282,156.427,97.649,147.631,95.418,145.145,96.376,146.553
109913,BLUM ISD,291.952,504.0867891,305.672,521.5535664,322.913,549.8837793,318.422,543.138,336.895,566.215,336.548,568.835,340.128,594.242,327.833,564.769,344.952,599.313,332.874,594.016,343.151,606.475,339.606,592.767
123807,BOB HOPE SCHOOL,,,,,,,,,,,,,195.452,355.863,233.884,395.439,234.863,386.766,240.028,384.675,434.079,650.988,499.705,797.353
130901,BOERNE ISD,5362.548,6609.906862,5727.806,7042.30856,5872.817,7110.861765,5958.081,7151.696,5993.124,7124.545,6092.063,7199.031,6349.565,7501.292,6499.132,7186.512,6766.584,7873.575,6898.026,8118.988,7185.617,8421.285,7592.315,8904.872
116916,BOLES ISD,490.667,867.9089036,475.217,821.3981162,472.094,792.172859,488.98,815.153,490.946,833.571,495.976,833.713,483.057,826.474,467.383,739.963,475.674,764.016,480.277,787.09,462.851,751.864,474.322,771.935
241901,BOLING ISD,880.79,1375.569941,896.021,1387.971202,908.252,1396.168119,898.087,1387.008,872.815,1335.378,919.045,1390.01,967.156,1453.301,989.185,1392.629,1010.084,1471.299,1037.245,1545.514,1051.071,1547.3,1064.564,1542.083
074903,BONHAM ISD,1887.028,2728.485047,1872.828,2708.655554,1862.685,2663.126625,1875.556,2673.762,1846.329,2630.274,1786.323,2550.707,1755.062,2524.827,1771.839,2436.765,1787.867,2575.058,1794.169,2621.035,1736.581,2562.542,1698.01,2523.73
148901,BOOKER ISD,345.922,702.0924147,343.205,703.8719005,347.716,713.8411436,338.597,683.775,348.059,700.047,358.379,713.154,357.266,710.196,351.318,667.054,356.605,694.115,376.364,741.78,382.318,751.847,372.879,739.521
017901,BORDEN COUNTY ISD,161.731,317.88721,156.572,305.7043806,143.713,285.5764234,159.528,305.328,188.161,350.32,212.551,389.058,216.068,395.278,203.628,346.702,229.243,402.544,241.57,437.606,240.396,440.662,237.952,439.333
117901,BORGER ISD,2573.336,3561.722832,2615.93,3649.831481,2571.009,3574.513138,2473.042,3413.724,2529.469,3457.16,2537.665,3492.616,2514.925,3476.255,2546.962,3288.48,2507.093,3421.318,2524.61,3488.82,2480.527,3426.266,2470.071,3408.733
161923,BOSQUEVILLE ISD,432.895,738.4807296,434.379,723.6127328,429.816,716.8690385,449.106,727.303,473.57,762.618,515.362,820.029,532.09,843.097,581.029,868.544,582.082,921.433,591.186,942.223,585.766,934.312,606.388,960.345
185901,BOVINA ISD,492.663,848.6162414,467.51,810.9413365,466.944,799.8213192,470.987,793.422,457.733,776.023,469.289,788.276,463.753,786.616,444.664,720.304,443.491,737.61,442.649,742.597,444.902,746.99,443.395,754.716
169901,BOWIE ISD,1532.188,2110.893236,1483.311,2074.236536,1441.312,2013.83621,1451.806,1999.301,1464.252,2016.509,1498.083,2052.096,1536.112,2116.055,1487.016,1941.92,1552.17,2079.907,1572.089,2157.317,1561.9,2143.937,1572.408,2174.264
249902,BOYD ISD,930.426,1431.524401,969.399,1487.749372,973.413,1512.121722,964.188,1506.231,947.924,1461.54,962.844,1468.337,1023.838,1518.579,1045.044,1468.068,1051.997,1535.988,1051.079,1557.932,1062.36,1549.976,1094.93,1576.373
180901,BOYS RANCH ISD,321.157,741.1189177,332.453,755.9868554,319.654,726.8041665,304.505,671.25,308.152,686.669,298.137,646.357,324.898,689.208,329.347,661.257,322.495,658.196,308.714,640.793,280.311,618.122,274.174,595.294
136901,BRACKETT ISD,591.503,1154.555505,594.728,1143.248788,577.596,1097.261723,564.182,1054.76,561.331,1054.069,570.059,1074.724,583.904,1093.149,547.798,983.947,577.727,1047.39,599.492,1091.932,581.017,1070.068,570.028,1053.485
160901,BRADY ISD,1251.767,2033.050607,1242.425,2025.081166,1220.291,1989.757632,1220.621,1990.113,1220.039,1923.514,1180.669,1885.978,1161.685,1892.993,1143.591,1779.359,1161.685,1838.839,1173.259,1888.912,1178.654,1886.227,1182.947,1890.826
008903,BRAZOS ISD,783.189,1253.759057,804.745,1277.292157,779.39,1232.781679,793.817,1221.111,771.479,1191.925,774.601,1187.196,785.868,1202.17,795.286,1139.194,779.586,1181.6,781.513,1207.677,791.93,1293.631,764.368,1264.612
213801,BRAZOS RIVER CHARTER SCHOOL,122.023,201.1952893,124.13,204.2420707,120.082,197.7455316,117.512,193.5524229,119.592,199.2918218,134.705,236.701,119.047,203.038,176.601,275.479,194.171,317.422,194.947,314.13,200.809,339.825,218.252,378.802
021803,BRAZOS SCHOOL FOR INQUIRY & CREATI,209.327,299.6186806,257.61,385.3243803,293.176,441.5219222,357.266,517.145316,392.143,595.6837258,392.308,686.353,395.588,681.656,360.921,579.391,392.995,639.614,420.134,682.109,381.513,617.136,352.637,580.173
020905,BRAZOSPORT ISD,12154.23,16157.20131,12226.07,16252.66545,12174.499,16199.66939,12031.603,15955.575,11895.188,15865.786,11804.949,15729.921,11706.08,15379.798,11573.093,14248.368,11544.114,14803.899,11465.429,14903.911,11480.455,14959.801,11399.91,14815.973
215901,BRECKENRIDGE ISD,1486.277,2166.865314,1510.581,2152.918866,1518.099,2145.036167,1457.415,2103.759,1418.666,2082.858,1441.781,2071.431,1436.077,2062.593,1398.86,1913.832,1343.115,1961.699,1388.027,2019.933,1370.786,2011.409,1371.199,2009.674
198901,BREMOND ISD,444.639,706.687893,432.297,705.4164028,415.654,690.4692532,421.212,693.529,415.26,677.662,408.043,659.082,424.998,691.096,406.426,633.768,403.531,660.605,413.369,682.388,410.623,677.826,436.783,714.454
239901,BRENHAM ISD,4534.268,6178.359942,4619.545,6345.835556,4602.57,6355.978277,4562.324,6332.854,4550.936,6358.574,4498.356,6279.183,4530.749,6346.441,4570.715,6049.3,4530.977,6258.45,4521.06,6264.306,4537.407,6262.027,4594.114,6351.447
181901,BRIDGE CITY ISD,2449.213,3278.652005,2376.87,3178.022681,2383.335,3178.692533,2347.833,3104.026,2443.331,3158.78,2339.033,3303.249,2448.359,3293.99,2549.819,3148.008,2585.727,3329.643,2617.666,3409.807,2640.647,3426.768,2694.412,3480.895
249903,BRIDGEPORT ISD,2117.919,2943.986762,2121.335,2908.047814,2092.504,2884.67824,2137.671,2740.242,2181.446,2790.474,2114.078,2920.057,2158.346,2995.918,2147.398,2814.935,2054.621,2838.919,1997.884,2806.632,1946.229,2772.484,1974.39,2822.003
243801,BRIGHT IDEAS CHARTER,143.15,181.0849019,155.586,196.3536064,158.779,205.5130037,144.125,189.7352974,159.681,206.7518329,181.059,246.124,172.542,244.764,174.046,236.889,153.418,227.111,138.704,209.502,107.003,163.18,,
203902,BROADDUS ISD,433.323,788.896175,420.626,778.4012006,414.744,748.3343071,415.15,751.595,426.818,747.732,436.742,773.269,425.552,759.014,433.097,717.6,404.069,697.236,383.139,672.201,380.189,667.908,379.011,670.964
184909,BROCK ISD,654.505,965.5638922,681.893,1009.888636,725.069,1051.586776,760.147,1084.681,781.339,1104.652,805.031,1131.905,845.028,1168.075,900.954,1155.208,942.686,1259.49,999.261,1358.682,1119.87,1481.884,1237.172,1596.159
041901,BRONTE ISD,496.386,1131.38813,512.222,1200.587963,501.431,1224.871905,479.368,930.148,330.145,641.25,298.79,577.583,286.303,554.233,264.791,489.041,249.124,473.477,245.727,479.386,247.81,484.962,241.507,470.691
121902,BROOKELAND ISD,258.351,474.0385599,287.37,537.75367,311.34,563.9592869,330.872,570.918,368.175,623.835,391.476,654.652,383.662,648.176,393.411,625.981,376.254,623.865,378.04,644.557,389.07,655.772,375.467,645.939
025908,BROOKESMITH ISD,213.5,371.911472,206.689,371.7889701,187.137,330.9084935,166.985,293.074,167.616,291.16,167.325,287.761,155.021,271.981,184.52,297.023,185.19,313.024,170.933,304.286,173.548,307.361,145.773,259.453
015830,BROOKS ACADEMY OF SCIENCE AND ENGI,,,,,225.658,343.813,419.18,597.411,560.898,807.82,646.693,949.082,668.232,996.083,958.807,1325.665,1141.986,1697.944,1433.274,2162.639,1651.552,2491.422,1673.294,2574.583
024901,BROOKS COUNTY ISD,1506.967,2349.12163,1485.432,2327.387909,1447.743,2284.358317,1384.042,2197.508,1345.942,2157.162,1364.7,2145.593,1333.663,2105.325,1399.315,2011.783,1423.768,2109.826,1411.979,2113.964,1408.761,2115.364,1432.928,2174.465
223901,BROWNFIELD ISD,1770.449,2632.327373,1713.972,2540.406593,1649.862,2428.314927,1644.884,2430.778,1621.47,2375.483,1623.773,2348.003,1663.003,2397.805,1623.671,2220.744,1670.327,2398.808,1616.655,2325.312,1653.719,2373.723,1689.725,2433.219
107902,BROWNSBORO ISD,2583.824,3514.033302,2586.12,3521.793996,2563.158,3471.094552,2545.31,3438.776,2587.178,3455.523,2665.013,3551.869,2692.542,3649.84,2702.442,3454.494,2653.736,3547.848,2582.316,3497.197,2498.66,3409.504,2562.495,3466.807
031901,BROWNSVILLE ISD,43211.372,63562.55939,44511.67,65108.88204,44489.167,64657.70125,44758.025,64492.322,44665.495,64224.182,45097.327,64938.244,45868.946,65723.061,45675.648,62125.993,45393.499,65026.083,45384.916,65702.789,44450.947,64716.502,43838.256,64082.152
025902,BROWNWOOD ISD,3266.62,4586.992783,3259.875,4560.490166,3285.4,4550.599042,3212.26,4415.453,3195.003,4337.501,3250.206,4415.452,3320.563,4518.338,3320.637,4275.825,3234.026,4355.429,3246.629,4403.832,3315.887,4453.271,3392.08,4573.685
161919,BRUCEVILLE-EDDY ISD,870.153,1520.350888,842.457,1451.619557,876.507,1488.508505,866.544,1428.549,842.159,1370.041,806.934,1306.755,805.117,1299.072,785.208,1199.912,755.292,1195.622,724.809,1152.521,747.84,1173.238,718.988,1129.394
021902,BRYAN ISD,13182.327,17167.22207,13484.207,17463.59475,13616.15,17636.61222,13540.11,17502.773,13926.173,17937.484,14257.781,18417.32,14478.105,18851.422,14402.315,17788.881,14416.411,18705.556,14586.628,19357.109,14823.186,19787.144,15105.185,20244.838
119901,BRYSON ISD,242.997,416.3258438,256.929,433.6805568,247.037,423.0638032,216.03,371.297,220.145,374.893,212.99,359.794,185.997,324.122,191.05,324.357,225.221,388.024,231.025,403.74,241.64,415.67,242.622,412.489
166907,BUCKHOLTS ISD,191.715,367.2471164,203.284,385.6540263,195.458,365.7878112,187.686,347.05,182.405,334.151,166.183,300.689,164.091,294.217,173.455,299.359,170.007,300.412,157.585,289.655,154.008,286.313,143.232,274.624
186901,BUENA VISTA ISD,115.655,286.1258931,114.981,282.1791273,122.587,279.470503,141.322,295.21,137.345,270.594,107.756,262.794,96.28,266.66,95.74,244.121,109.763,257.966,129.451,275.853,152.84,301.969,173.204,340.147
145901,BUFFALO ISD,725.85,1176.457583,735.313,1188.933713,738.197,1188.302232,745.099,1199.761,776.546,1218.758,811.852,1287.548,843.92,1326.494,848.261,1281.927,857.99,1327.711,896.014,1399.312,884.931,1397.768,871.461,1399.312
212902,BULLARD ISD,1562.112,2080.024632,1555.577,2057.185698,1630.727,2130.864146,1666.321,2161.599,1774.772,2314.072,1862.994,2426.821,1966.396,2544.285,1995.199,2469.037,2043.139,2648.748,2158.523,2839.025,2265.753,2990.721,2337.821,3072.774
121903,BUNA ISD,1465.188,1990.342358,1418.449,1918.969563,1386.5,1954.312664,1373.9,1829.149,1362.1,1836.214,1384.943,1859.435,1439.999,1946.87,1446.647,1864.279,1430.952,1914.795,1409.483,1909.274,1358.627,1858.21,1360.504,1871.884
243901,BURKBURNETT ISD,3322.125,4342.287462,3273.433,4304.107559,3372.264,4417.092091,3371.552,4419.155,3308.75,4354.611,3232.421,4272.277,3027.003,4060.448,3031.681,3833.987,3099.149,4059.316,3124.354,4140.112,3024.624,4021.341,3009.728,4003.782
176901,BURKEVILLE ISD,379.505,812.0008822,359.303,760.4727286,342.867,716.490411,324.611,665.136,288.617,586.548,281.629,567.668,279.052,564.194,281.383,539.998,274.646,549.521,271.568,544.813,273.928,545.482,273.105,557.414
126902,BURLESON ISD,7162.21,8612.994772,7575.87,9168.178479,8098.945,9853.659734,8542.624,10314.689,9024.827,10896.494,9241.398,11250.835,9396.676,11412.861,9704.358,11149.959,9989.901,12096.133,10193.531,12562.988,10392.068,12758.484,10809.423,13305.483
027903,BURNET CISD,2877.759,4045.68654,3026.019,4243.778255,3079.315,4247.878923,3146.616,4279.991,3188.046,4333.463,3100.716,4263.973,3128.555,4299.487,3042.338,3990.863,2999.809,4075.412,3009.114,4129.41,2909.041,4037.115,2899.195,4020.569
071801,BURNHAM WOOD CHARTER SCHOOL DISTRI,199.45,271.1803244,255.279,351.6698805,407.426,563.1161846,531.742,713.958009,635.164,869.6899997,744.955,1074.714,841.21,1215.915,836.459,1132.013,818.841,1150.544,872.739,1243.108,938.316,1337.537,982.967,1426.136
239903,BURTON ISD,346.031,584.9859519,298.759,517.424341,286.29,495.4744126,270.926,477.625,309.015,530.992,321.449,551.914,348.538,595.843,342.298,552.446,339.852,573.773,336.617,589.858,366.36,626.115,385.883,668.494
188904,BUSHLAND ISD,708.093,1115.781582,849.776,1300.113042,959.001,1424.16406,1038.961,1530.049,1107.879,1601.932,1140.374,1638.524,1226.827,1717.225,1285.099,1663.143,1317.434,1772.246,1367.457,1840.873,1404.746,1882.895,1447.254,1952.358
039901,BYERS ISD,106.55,244.4440453,107.225,233.4545559,106.684,231.5541703,101.99,240.669,101.499,229.834,98.2,222.07,70.977,128.991,42.785,72.753,,,,,,,,
109902,BYNUM ISD,203.68,366.8773313,217.525,382.0725295,224.985,392.1709412,235.082,409.67,233.644,408.692,226.051,401.896,226.051,409.065,230.924,394.133,210.353,363.9,190.464,348.768,195.109,343.398,199.229,355.17
101869,C O R E ACADEMY,,,,,,,,,,,,,,,,,,,83.887,148.599,324.96,484.768,474.62,708.438
116901,CADDO MILLS ISD,1168.267,1689.581704,1181.4,1674.672701,1280.575,1771.850675,1320.267,1791.849,1345.138,1795.271,1369.226,1835.989,1416.578,1914.43,1457.67,1849.277,1469.588,1929.487,1481.301,1982.453,1524.273,2021.459,1601.682,2110.571
178903,CALALLEN ISD,3632.803,4718.342691,3673.273,4751.400911,3638.893,4737.159951,3620.485,4702.529,3599.769,4667.866,3548.305,4637.005,3605.893,4732.306,3698.054,4575.877,3736.608,4816.04,3737.474,4899.206,3756.488,4884.179,3831.765,4996.269
026901,CALDWELL ISD,1795.3,2576.317455,1790.16,2578.162486,1755.516,2487.933258,1748.646,2459.451,1717.706,2408.897,1766.38,2454.235,1752.934,2457.798,1751.888,2302.533,1684.338,2297.81,1659.477,2287.524,1654.39,2290.778,1675.961,2327.22
029901,CALHOUN COUNTY ISD,3902.562,5160.615272,3969.694,5244.897659,3966.259,5258.216803,3944.871,5309.708,3993.044,5348.356,3878.496,5391.612,3861.207,5368.971,3851.492,5066.816,3887.146,5224.461,3918.95,5350.201,3848.29,5256.751,3817.291,5237.322
049905,CALLISBURG ISD,1008.53,1469.180249,1002.077,1475.564145,993.511,1467.565025,1039.977,1516.864,1121.942,1595.141,1139.354,1619.71,1105.762,1629.827,1082.382,1495.509,1067.569,1526.941,1093.178,1589.803,1073.828,1562.972,1062.384,1538.426
198902,CALVERT ISD,244.643,465.6107406,213.212,409.9521864,202.523,388.3897883,190.507,362.892,185.146,354.418,166.535,319.876,150.38,291.842,145.628,263.659,139.048,268.969,160.461,298.669,151.588,288.358,149.876,295.943
101837,CALVIN NELMS CHARTER SCHOOLS,153.722,253.4025846,173.266,269.8376453,253.025,382.6804593,295.215,435.5339381,265.222,384.6672095,266.286,399.946,245.807,378.271,230.671,336.275,234.007,345.951,267.104,407.246,290.347,435.986,295.133,437.094
166901,CAMERON ISD,1483.798,2233.157286,1498.877,2230.50404,1489.319,2203.222697,1467.119,2137.315,1493.16,2161.678,1474.734,2164.396,1458.343,2139.085,1444.948,2013.87,1463.119,2099.093,1502.063,2159.004,1527.154,2192.998,1598.045,2310.607
116910,CAMPBELL ISD,301.514,518.1347393,321.869,560.533967,335.214,570.2797755,320.465,545.517,314.848,534.538,364.22,605.757,372.008,635.04,343.182,548.967,334.384,570.487,332.354,577.622,340.185,594.927,328.032,581.206
106901,CANADIAN ISD,613.145,1104.712456,632.47,1110.6698,643.43,1133.800425,680.107,1154.678,726.904,1199.442,739.938,1206.796,774.094,1251.213,813.305,1218.836,881.991,1342.768,907.635,1407.268,948.36,1467.426,951.825,1475.172
234902,CANTON ISD,1703.593,2218.619824,1799.024,2351.184928,1836.301,2422.241558,1841.53,2431.784,1858.884,2452.947,1891.906,2506.626,1923.916,2548.242,1923.901,2393.712,1955.135,2505.672,1974.677,2572.95,1966.275,2597.645,2008.528,2640.269
071907,CANUTILLO ISD,4570.792,6525.128625,4821.455,6788.827192,5071.122,7086.290199,5210.843,7219.859,5268.046,7307.571,5403.239,7442.852,5518.152,7628.882,5575.228,7339.521,5615.353,7738.478,5586.22,7738.978,5454.015,7641.152,5555.387,7736.038
191901,CANYON ISD,7255.187,8802.81798,7663.411,9250.654181,7802.247,9416.304019,7921.936,9530.684,8160.533,9758.548,8320.149,9931.903,8385.818,10019.345,8583.319,9608.695,8698.511,10191.668,8864.731,10584.339,8879.287,10645.356,9082.784,10925.967
015810,CAREER PLUS LEARNING ACADEMY,43.128,75.83845258,0.167,11.48258462,,,0,0,0,0,,,,,,,,,,,,,,
201913,CARLISLE ISD,513.812,861.4985133,524.378,887.5970483,559.497,939.6745289,568.078,949.109,593.43,968.257,603.972,991.26,621.562,1004.616,621.785,932.853,595.854,951.49,583.47,944.182,598.616,962.734,587.872,956.187
015837,CARPE DIEM SCHOOLS,,,,,,,,,,,,,,,,,,,,,,,209.739,309.849
064903,CARRIZO SPRINGS CISD,2231.485,3253.4029,2224.728,3234.977005,2221.377,3230.608122,2141.187,3169.576,2091.276,3089.865,2109.091,3093.84,2138.896,3101.065,2148.601,2914.899,2204.06,3083.91,2259.922,3193.295,2245.345,3201.596,2132.07,3065.871
220919,CARROLL ISD,7125.722,8148.203611,7243.652,8313.5408,7458.926,8470.884393,7505.585,8518.977,7487.556,8449.566,7417.8,8497.872,7342.466,8371.658,7388.107,7889.393,7357.223,8183.295,7478.794,8430.624,7538.445,8457.291,7691.12,8603.138
057903,CARROLLTON-FARMERS BRANCH ISD,24213.021,31222.89051,24444.802,31772.70644,24429.479,31874.52575,24419.632,31933.836,24344.838,31772.514,24067.661,31588.895,24456.708,32251.126,24641.544,30657.598,24552.44,32037.91,24576.22,32560.962,24503.399,32634.366,24066.976,32290.821
183902,CARTHAGE ISD,2631.11,3315.185676,2600.763,3259.442178,2515.991,3152.822851,2548.102,3171.528,2546.971,3161.524,2534.416,3387.445,2627.152,3543.377,2632.349,3370.983,2610.704,3579.251,2539.099,3471.189,2501.499,3414.671,2506.074,3435.061
220917,CASTLEBERRY ISD,2992.934,4192.168743,3007.239,4257.062281,3070.237,4283.739859,3169.603,4393.294,3236.197,4460.875,3313.104,4586.953,3338.659,4665.61,3421.224,4512.363,3509.284,4814.07,3664.829,5099.047,3768.892,5245.656,3756.369,5278.038
001902,CAYUGA ISD,552.283,874.8079871,545.145,875.2749061,544.206,880.7883913,552.317,868.889,568.046,887.758,591.523,915.526,576.617,908.278,568.308,842.605,560.125,879.857,536.913,870.858,558.005,889.664,550.326,881.453
057904,CEDAR HILL ISD,7260.765,9090.200727,7535.328,9459.333373,7389.699,9323.83922,7442.352,9403.722,7644.791,9673.557,7735.72,9848.698,7697.534,9914.721,7624.174,9401.084,7712.466,9960.162,7404.262,9721.159,7435.112,9758.681,7574.183,9892.987
227817,CEDARS INTERNATIONAL ACADEMY,143.1,180.8611452,150.382,202.3230006,173.547,250.8468784,156.065,232.7539814,178.088,264.6001245,190.104,300.894,197.882,324.012,222.187,332.724,276.477,429.674,321.715,509.625,348.108,552.583,349.387,569.106
116902,CELESTE ISD,482.632,790.8746997,474.88,782.5368651,480.018,795.5749518,487.206,808.201,478.135,787.828,474.429,799.79,453.034,773.322,436.6,712.866,446.461,752.984,427.551,721.962,427.816,715.928,461.294,775.508
043903,CELINA ISD,1325.891,1778.538295,1426.734,1911.603287,1546.295,2075.798608,1651.405,2195.663,1757.394,2360.41,1822.212,2453.126,1873.14,2514.506,1928.117,2396.483,1937.581,2515.932,1988.012,2589.583,2107.084,2729.577,2239.456,2878.419
210901,CENTER ISD,2282.977,3217.888168,2259.397,3192.236124,2331.974,3271.152554,2335.789,3281.43,2288.525,3241.595,2329.592,3300.764,2381.851,3400.716,2429.121,3282.372,2492.003,3480.769,2489.494,3554.077,2535.869,3654.61,2541.36,3695.128
133901,CENTER POINT ISD,535.615,873.6780903,529.472,874.3651861,524.54,863.0249167,552.348,901.715,578.765,939.034,577.036,955.272,597.402,988.083,582.328,906.147,589.684,961.829,537.848,904.582,547.04,929.257,535.921,906.916
145902,CENTERVILLE ISD,662.297,1177.926793,669.406,1182.236832,708.345,1240.405218,686.009,1196.024,680.642,1178.579,679.882,1179.843,669.611,1159.231,658.132,1081.253,642.743,1095.716,636.158,1099.195,652.9,1138.263,631.77,1113.985
